GUID,Name,Path
23a94b80-4bd0-436f-a1b1-f77654b4428c, Element.Level,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Level.dyf
0b59c4d8-afe4-4063-bf7e-2195fa33e8a9, Element.Location+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Location+.dyf
55f518fb-661b-47e7-ae55-18517d658dd4, Element.Materials+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Materials+.dyf
9266cc47-e982-46fc-9fd4-59bd7fb19a53, Element.Name+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Name+.dyf
a0fc8138-f7bc-4425-abe6-2ef1b411d447, Element.OwnerView,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.OwnerView.dyf
413a2361-4460-4bd6-90b7-3c137a5595ee, Element.Panels,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Panels.dyf
a4abfd29-b99f-4586-b07c-d865028f7e9e, Element.ParameterExists,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.ParameterExists.dyf
48ac7d7c-8035-45e6-8a63-8c9206be35b6, Element.Phases,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Phases.dyf
047c9786-440d-470d-885e-0fd12c4b03d2, Element.SetMaterialParameterByCategory,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.SetMaterialParameterByCategory.dyf
2f56d88b-a263-45de-b9e5-e074dbe52635, Element.SetName,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.SetName.dyf
f2977ee7-876f-4d3f-a19b-d4b663e765fc, Element.SetSubCategory,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.SetSubCategory.dyf
c3252e3e-c023-483c-97b5-439d61de237b, Element.SetWorkset,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.SetWorkset.dyf
35d5bbd0-79d7-43a9-af54-2b366d290d4a, Element.Workset,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Element.Workset.dyf
cd6b90dc-4de4-4af3-8370-b6a30c9f0dcb, Elements.FilterByName,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Elements.FilterByName.dyf
9f4ad177-3f2c-400b-965e-2c7bb8a29986, Elements.FilterByParameterValueAndCondition,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Elements.FilterByParameterValueAndCondition.dyf
03095f8d-8fa3-49db-96c7-84cea4cc54dd, Family.HasRoomCalculationPoint,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Family.HasRoomCalculationPoint.dyf
56a8a300-3968-4b57-a070-9677be4188c3, Family.HostingBehavior,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Family.HostingBehavior.dyf
4f4e619c-bd49-4fa6-8f0c-b6db9d346c37, Family.IsInPlace,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Family.IsInPlace.dyf
5674bc6d-91d0-4aa8-8027-83dbef965a18, Family.PlacementType,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Family.PlacementType.dyf
e9a46319-dfc5-42f0-82fd-dbeb9107699e, FamilyDocument.CurrentFamilyType,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyDocument.CurrentFamilyType.dyf
1fc6b3d5-d047-4339-9d0b-40abbf046480, FamilyDocument.FamilyParameters,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyDocument.FamilyParameters.dyf
9b7fd76e-e95a-474e-911c-c379dea24c56, FamilyDocument.FamilyTypes,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyDocument.FamilyTypes.dyf
c64064f2-6d0c-415e-95b8-a2685e79778e, FamilyInstance.AddCoping,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.AddCoping.dyf
54d2ed54-b082-43b7-97f7-67e3c8bfb3b9, FamilyInstance.ByCurve,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.ByCurve.dyf
6dbe76ab-213d-43d4-aa87-20967daf4dac, FamilyInstance.ByPointInView,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.ByPointInView.dyf
50984ee6-9ed2-41f1-a40f-0803208989d1, FamilyInstance.CopingElements,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.CopingElements.dyf
99bbb3d0-6e28-451b-ad29-5afff05cc36c, FamilyInstance.FlipFacingOrientation,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.FlipFacingOrientation.dyf
d3c0bef1-e8ab-4f72-8e0f-d04be8bb4c20, FamilyInstance.FlipFromToRoom,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.FlipFromToRoom.dyf
3d3e6281-6b03-4bb3-b3db-b63ddd07f575, FamilyInstance.FlipHandOrientation,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.FlipHandOrientation.dyf
f35a4902-48b5-40f2-8d0a-98edae74a72b, FamilyInstance.HandOrientation,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.HandOrientation.dyf
7ebb8ad1-2aed-4147-810c-4cd0b15f84b2, FamilyInstance.RemoveCoping,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.RemoveCoping.dyf
f784f920-edcb-4fcf-aaac-7061af238826, FamilyInstance.SetLevel,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.SetLevel.dyf
49a1293f-9a8b-4adf-a093-9815adf5e109, FamilyInstance.SetType,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.SetType.dyf
6434c64b-0da0-48a9-9049-2cb4902db026, FamilyInstance.SubComponents,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.SubComponents.dyf
27a35be1-7b94-48e9-8972-022c3767bbb9, FamilyInstance.SuperComponent,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyInstance.SuperComponent.dyf
52a28dd3-5a89-412f-a22f-8173f566bb71, FamilyParameter.Properties,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyParameter.Properties.dyf
c00779d4-0d13-4d72-a959-3eb4e5ff7d37, FamilyType.CompoundStructureHasVariableLayer,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyType.CompoundStructureHasVariableLayer.dyf
1e3b5d82-c924-4649-a653-7fa7ead9cd1c, FamilyType.CompoundStructureLayers,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyType.CompoundStructureLayers.dyf
28d98cf4-c930-4009-9474-5a44be26768c, FamilyType.Duplicate,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyType.Duplicate.dyf
b9492c07-4543-4cf6-b05a-118c5a401a08, FamilyType.FamilyName,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyType.FamilyName.dyf
f28b8d83-e5aa-4788-915c-984845cc9a63, FamilyType.Function,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyType.Function.dyf
af477429-479b-4cc9-848a-be978e9d9bf2, FamilyType.SetCompoundLayerMaterial,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyType.SetCompoundLayerMaterial.dyf
87aadcb7-060d-4c8d-9d34-b2833bf9be21, FamilyType.SetCompoundLayerWidth,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FamilyType.SetCompoundLayerWidth.dyf
a7731432-83b2-4ab5-8d3b-a7728b8ebcf2, File.Size,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\File.Size.dyf
a6e9d934-59d5-4337-b4f7-2d46f505775e, File.WriteToCSV,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\File.WriteToCSV.dyf
2befe206-eca3-4a49-8269-600b9e917e3e, FillPatternElement.IsSolidFill,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FillPatternElement.IsSolidFill.dyf
9397b95e-5c86-43b3-b852-eb5176829d2e, Floor.ResetSlabShape,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Floor.ResetSlabShape.dyf
43aab40b-2645-4c59-b2e8-bf17b48b5fb9, Floor.SlabShapeByPoints,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Floor.SlabShapeByPoints.dyf
9eb6949f-375f-493c-ba62-9198c69c249e, Floor.SlabShapeHasBeenModified,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Floor.SlabShapeHasBeenModified.dyf
bcd9f6fc-724a-4f41-8df0-565b4fc434d9, FootingType.BreaksAtInserts,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\FootingType.BreaksAtInserts.dyf
4682f3be-20d6-4da3-b00f-78e24e3da3ab, Geometry.ClosestTo,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Geometry.ClosestTo.dyf
348b2706-fbc3-48f0-8568-f497ae033f69, Geometry.FurthestFrom,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Geometry.FurthestFrom.dyf
b0c297e0-027e-4537-af18-00f8d56a4e73, Grid.Plane,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Grid.Plane.dyf
55ed9563-df88-49b5-a540-63fdc3aa4b24, Group.FromElements,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Group.FromElements.dyf
e4c1f6b1-1a30-446d-bccb-e23a973c1a08, Group.IsMirrored,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Group.IsMirrored.dyf
cc8fc720-915f-408d-9b91-b5589c0755d3, Group.Members,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Group.Members.dyf
cfe0d03d-c8ba-4cf7-9c4b-e5851d620ffb, Group.Ungroup,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Group.Ungroup.dyf
e6f000d2-2cf5-4ac6-b3a7-1bdd7b3382fc, GroupType.Groups,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\GroupType.Groups.dyf
e06b74a0-5987-4731-b127-77f8d1b29682, Hypotenuse.ByPythagoras,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Hypotenuse.ByPythagoras.dyf
52d684c7-0e85-40fe-bd9e-d4627470b0f7, ImportInstance.IsLinked,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\ImportInstance.IsLinked.dyf
a39e4422-1434-49f8-b750-0aa3e61d9c1a, InternalUnit.ToDisplayUnit,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\InternalUnit.ToDisplayUnit.dyf
cbe6db5e-3248-46ff-87e4-b620a1abf252, Level.Plane,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Level.Plane.dyf
b7449035-5047-4705-8515-127119e081e0, Level.Views,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Level.Views.dyf
c0d7ce38-395d-4655-90bc-3cbf9fdba03c, List.AlphabeticalSequence,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.AlphabeticalSequence.dyf
5504135c-3389-470b-a746-6ea992aa5e7d, List.AnyFalse,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.AnyFalse.dyf
605e21d1-67ee-4465-8543-67f7781dd84d, List.AnyTrue,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.AnyTrue.dyf
a0fac62f-3c55-4364-bffe-b54e802b065a, List.Chop+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.Chop+.dyf
3ec3b120-b2f0-4cce-a2f7-9377b5de97fd, List.CountBooleanSequences,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.CountBooleanSequences.dyf
8c837cab-46ce-4976-8ae0-2e6158103945, List.CountOccurences,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.CountOccurences.dyf
43df6cfe-4f8f-42e9-8996-43441bebd19d, List.DropLastItem,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.DropLastItem.dyf
cd2bed0a-69a8-45d5-ab42-79019b5bfe73, List.EqualSublistLengths,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.EqualSublistLengths.dyf
9f99471e-548a-4634-a7f0-dc4cd24690aa, List.FibonacciFromList,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.FibonacciFromList.dyf
fec4aa73-a421-4e78-893c-66dd624d8ad8, List.FibonacciFromValues,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.FibonacciFromValues.dyf
00f1a159-d6fb-4dfa-8a0b-97bec4445abf, List.FilterBySublistLength,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.FilterBySublistLength.dyf
4333cc78-bae5-455d-83f7-9d20ee546116, List.FromCSV,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.FromCSV.dyf
2d656544-ce49-4c1f-886f-8075db7239b3, List.FromString,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.FromString.dyf
1af622be-33ad-4be7-a0c3-cfa6c2338eed, List.GroupListOfListsByKey,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.GroupListOfListsByKey.dyf
cbc06bc3-4c8d-4b6a-bd05-e0f5b70427da, List.IsNotEmpty,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.IsNotEmpty.dyf
ec2452c2-97c8-4298-9a19-45da93ed8d66, List.JoinByKey,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.JoinByKey.dyf
97d14756-c7df-44dc-90f2-6db28e143e3a, List.MatchWithKeyValues,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.MatchWithKeyValues.dyf
51a3c6f9-b388-48ee-a5e3-96b433d931b7, List.NormalizedSequence,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.NormalizedSequence.dyf
f584aeed-f101-459d-80d1-174c09579060, List.NormalizedSequenceByFunction,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.NormalizedSequenceByFunction.dyf
53247692-963b-4dca-89be-d053da08cfb0, List.RandomElements,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.RandomElements.dyf
8543a5f0-8d75-43d3-88b3-aebd95b1ada4, List.ReplaceEmptyLists,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.ReplaceEmptyLists.dyf
7c6c03d7-a142-4e96-9150-6b3846efa3c2, List.ReplaceItemAtIndex+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.ReplaceItemAtIndex+.dyf
2dd1e892-6338-4fba-8345-f7a9f418bb57, List.ReplaceNull,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.ReplaceNull.dyf
c7b1d8ca-bc1f-4755-9632-bcaaad615794, List.SortListOfLists,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.SortListOfLists.dyf
cc7a7beb-dd4d-4de0-bc89-f189d28a2ec9, List.WithLeadingZeroes,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\List.WithLeadingZeroes.dyf
55ac2ba9-fe37-414a-a312-4d2a3d4b4af2, MassFloor.Mass,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\MassFloor.Mass.dyf
5a405c02-63c8-4fb6-aa97-8720390aa791, Material.Assets,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Material.Assets.dyf
88dcce16-f9ee-4ce7-8f0c-04bd2a1df3f7, Material.Duplicate,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Material.Duplicate.dyf
74a759ec-9e71-4891-8b33-bb7a5924550b, Material.Properties,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Material.Properties.dyf
7203b34a-da51-4672-8993-3591ebf9537d, Math.AlmostZero,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.AlmostZero.dyf
f66a0539-198d-4916-badc-39ea7a8509c1, Math.Ceiling+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.Ceiling+.dyf
2b64c166-583d-420c-9c03-a4d54cb71863, Math.DecimalToBinary,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.DecimalToBinary.dyf
b2347210-0efe-46d4-97b6-ee863db80908, Math.DecimalToHex,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.DecimalToHex.dyf
6d1e3caa-780d-40fd-a045-766b3170235d, Math.Floor+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.Floor+.dyf
18062fc4-d89d-4ac0-8103-b26c93473852, Math.InvertNormalized,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.InvertNormalized.dyf
7b9920ce-7fac-4395-b1fe-9680734cc500, Math.IsEvenNumber,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.IsEvenNumber.dyf
56eb8c1a-cba9-47c8-8229-4258486935e7, Math.IsMultipleOf,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.IsMultipleOf.dyf
54bd8823-9bed-4268-86eb-c4bd3854e026, Math.IsOddNumber,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.IsOddNumber.dyf
e98713df-905a-43da-bdd5-cc61c07a5fe7, Math.Normalize,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.Normalize.dyf
e6cbf238-917d-4e59-909e-599c1fbdeaf9, Math.NormalizeRange,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.NormalizeRange.dyf
2f1190c6-10f5-4698-a0c1-487f2fa07882, Math.RandomIntegerList,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.RandomIntegerList.dyf
545b02ce-29ed-41bb-9a0e-be46d7dd0b8b, Math.Round+,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.Round+.dyf
fa6109f6-1cb7-4c7e-83d3-8095cbb32170, Math.ScaleNormalized,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.ScaleNormalized.dyf
fdc83553-27d2-4eed-aa05-46fd086458ae, Math.Similar,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Math.Similar.dyf
21e0126f-dca2-47a0-84f3-b403bc0e6d71, Mesh.FaceVertices,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Mesh.FaceVertices.dyf
b922a271-0699-4c95-9f75-2b8e213c169f, Mesh.IntersectionWithPlane,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Mesh.IntersectionWithPlane.dyf
c7d59894-4fec-48c7-9ff1-3912148225ef, ModelCurve.Type,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\ModelCurve.Type.dyf
02725396-8278-4c8f-8f7c-a79c9c100660, Object.Members,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Object.Members.dyf
4054a170-d9fb-4e88-89fb-f4a27b070c81, Object.MembersByName,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Object.MembersByName.dyf
24ce3de6-4e33-4a82-9627-8c5f7a27a481, OppositeSide.ByLawOfCosines,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\OppositeSide.ByLawOfCosines.dyf
29d6d3b2-928b-411e-845f-7b44e3be4fd5, Paneling.BuildTriangularSublists,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Paneling.BuildTriangularSublists.dyf
e4d97a93-2ffa-4906-8cc1-28b927b9b085, Paneling.DropLastRowAndColumn,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Paneling.DropLastRowAndColumn.dyf
a276df2e-b669-4145-b656-cf75679a16a0, Paneling.GridFromFace,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Paneling.GridFromFace.dyf
1ceb823d-112e-4125-8a1c-6581b3521924, Paneling.Hexagonal,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Paneling.Hexagonal.dyf
ec07b346-3b67-4d48-a6db-00b58ff8407b, Paneling.InvertAndMirrorNormalizedValues,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Paneling.InvertAndMirrorNormalizedValues.dyf
49988a3a-95bc-4333-86b9-08d7e2d3d680, Paneling.MakeTriangles,C:\Users\pmitev\AppData\Roaming\Dynamo\Dynamo Revit\2.1\packages\Clockwork for Dynamo 1.x\dyf\Paneling.MakeTriangles.dyf
